,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
1432,97.0,2601-11-09,2020-03-19,624067515,RomanSkrypin - RomanSkrypin.csv,Telegram,"Це підтвердило те, що Віктора Ляшка (як єдиного спєца по коронавірусу) можуть одночасно показувати на медіа Коломойського і Ахметова.",1
1433,104.0,2567-02-26,2020-03-14,1118279831,RomanSkrypin - RomanSkrypin.csv,Telegram,"Їм всеодно. Вони ж проводять ""обговорення"" ",1
1434,111.0,2507-04-19,2020-02-29,624067515,RomanSkrypin - RomanSkrypin.csv,Telegram,"""Найкращі іксперди з медицини"" голова РНБО Олексій Данілов і ""юний орел"" украраїнського шоу-бізу Михайло Поплавський, вважають, що сало - це таким символ України, що може врятувати від коронавірусу ",1
1435,123.0,2374-09-27,2020-01-25,236297450,RomanSkrypin - RomanSkrypin.csv,Telegram,"Жаль що в 41 черчіль адольфовіча не привітав з НВ - війна швидше закінчилась б.....
",1
1436,129.0,2346-10-19,2020-01-13,269459986,RomanSkrypin - RomanSkrypin.csv,Telegram,"Зеля показав себе як надійний., рішучий лідер, який не боїться примати відповідальних рішень ",1
1437,142.0,2245-06-21,2019-12-07,893528335,RomanSkrypin - RomanSkrypin.csv,Telegram,"Краще тоді уже поляків переселити на Схід і Південь, а ми до Польщі. 🌝

",1
1438,143.0,2245-06-11,2019-12-07,893528335,RomanSkrypin - RomanSkrypin.csv,Telegram,"Чи почнемо з Заходу надсилати викладачів?)  
",1
1439,157.0,2145-08-09,2019-11-06,458290250,RomanSkrypin - RomanSkrypin.csv,Telegram,"​​Сторінку Портнова у фейсбуці видалили, Лукаш горить. Таємний генерал СБУ Стерненко знову утискає правозахисників!111!!",1
1440,172.0,2041-03-28,2019-10-12,437252136,RomanSkrypin - RomanSkrypin.csv,Telegram,"Многоходовочка, це коли Гринів починає вносити Зе в рейтинги за 1,5 роки до виборів, а Богдан в БПП, Зе це продукт внутрішньої опозиції до Пороха ",1
1441,206.0,3130-01-08,2020-09-10,624067515,RomanSkrypin - RomanSkrypin.csv,Telegram,"Ні, блять, 112, ТСН і ЗІК ",1
1442,1.0,3471-12-09,2022-03-24,108142390,SkrypinUa - SkrypinUa.csv,Telegram,"Інфофакт...... канал якому можна довіряти...


",1
1443,2.0,3444-08-13,2021-11-04,1900092212,SkrypinUa - SkrypinUa.csv,Telegram,"Лише констатую факт вбивства євреями з ""НКВД"" Андрія Бандери за пів року до того, як самих євреїв там же страчували німці. А Бойко і Шуфрич ж се на побігеньках у анекдотичного персонажа Рабіновича)))
Та і чим се вам Бойко не сподобався, він же дійсний Герой України, не поважаєте Героїв України? ",1
1444,25.0,3376-03-14,2020-06-07,236297450,SkrypinUa - SkrypinUa.csv,Telegram,"Якби це мало місце, то богдан кутєпов бігав у футболці ""я вивів крадуна скрипіна на чисту воду",1
1445,29.0,3356-06-13,2020-02-29,624067515,SkrypinUa - SkrypinUa.csv,Telegram,"""Найкращі іксперди з медицини"" голова РНБО Олексій Данілов і ""юний орел"" українського шоу-бізу Михайло Поплавський, вважають, що сало - це такий символ України, що може врятувати навіть від коронавірусу ",1
1446,33.0,3312-06-05,2019-08-08,410277623,SkrypinUa - SkrypinUa.csv,Telegram,І щоб київський апеляційний суд не відмінив.,1
1447,86.0,2979-06-14,2019-05-06,224396326,SkrypinUa - SkrypinUa.csv,Telegram,"та яка корупція, він провайдер місцевої мережі, а я щось давно нічого цікавого не ламав",1
1448,87.0,2969-06-08,2019-05-01,410277623,SkrypinUa - SkrypinUa.csv,Telegram,Сподіваюся хоч побілений. ,1
1449,98.0,2897-06-18,2019-04-11,266910179,SkrypinUa - SkrypinUa.csv,Telegram,Ти їм запропонуй 15грн щоб відповіли. У них же як у кремлеботів все має розцінки. ,1
1450,110.0,2819-12-21,2019-03-18,108142390,SkrypinUa - SkrypinUa.csv,Telegram,А де їм паркуватися?,1
1451,111.0,2814-04-01,2019-03-15,324973016,SkrypinUa - SkrypinUa.csv,Telegram,"клята супрун, у сьому винна
",1
1452,144.0,2614-02-27,2018-11-26,515189855,SkrypinUa - SkrypinUa.csv,Telegram,"Яка різниця, краще писати шопопало, хіба ні? ",1
1453,190.0,2287-10-10,2018-06-08,417478147,SkrypinUa - SkrypinUa.csv,Telegram,"фух! я думав, що  бюджету України можна вкрасти досить легко., а так то канєшно.) ",1
1454,222.0,2131-05-08,2018-04-18,499064968,SkrypinUa - SkrypinUa.csv,Telegram,ти шоооо... церка не політикаааааа....,1
1455,227.0,2119-01-22,2018-04-14,213551465,SkrypinUa - SkrypinUa.csv,Telegram,ну бути на підсосі у кожної влади - це дійсно поважна справа,1
1456,235.0,2085-04-10,2018-03-27,66237389,SkrypinUa - SkrypinUa.csv,Telegram,Дивлюсь про самих доброчесних людей в світі,1
1457,1.0,6709-03-02,2024-02-01,5520189484,smak - smak.csv,Telegram,"Бро,у тебе бітіес на аві,це так круто! ",1
1458,3.0,6705-11-29,2024-02-01,1509550982,smak - smak.csv,Telegram,Висміювати гомосексуальність це так круто! ,1
1459,27.0,5517-01-25,2023-10-07,1052196565,smak - smak.csv,Telegram,"Вау, неможливо",1
1460,53.0,4863-04-29,2023-08-03,1940826691,smak - smak.csv,Telegram,Та тіпа кажу що смт імба,1
1461,4.0,17707-08-01,2024-01-09,6333996912,sternenko - sternenko.csv,Telegram,"Найважливіше в розслідуванні : ""не вийти самому, на себе"" 😬... ",1
1462,22.0,17581-10-13,2024-01-04,734932242,sternenko - sternenko.csv,Telegram,"Зараз зима дороги та бруківку не кладуть,є варіант зимовий(зупинки)хочеш добре жити,вмій крутитись🫣",1
1463,23.0,17580-05-10,2024-01-04,1024050653,sternenko - sternenko.csv,Telegram,Тримайтесь там… нам теж зараз нелегко - російські ракети сотнями летять на українські мирні міста… в Криму хоч « надёжная ПВО» - а у нас тут савсем « безнадёга»,1
1464,26.0,17562-07-22,2024-01-03,598885708,sternenko - sternenko.csv,Telegram,"Начная бабачка🤣🌚
",1
1465,30.0,17520-10-05,2024-01-02,5604622644,sternenko - sternenko.csv,Telegram,"Пора? Рілі? А може нє? Ще трошки потерпіти і раша покине планету самостійно

",1
1466,38.0,17480-12-15,2023-12-31,651626153,sternenko - sternenko.csv,Telegram,"Нєт воблє!!! Це точно допоможе скинути злого пукіна, котрий у всьому винний! ",1
1467,49.0,17405-01-08,2023-12-29,651626153,sternenko - sternenko.csv,Telegram,"расєянє нічєго нє рєшают, ані нє хатят убівать укрАінцєв! Ва всьом вінават толька адін пукєн! ",1
1468,55.0,17367-01-20,2023-12-27,6099085122,sternenko - sternenko.csv,Telegram,"Аякже, різні. Хтось рублями платив, хтось купонами.  А їм видають гривні.))) ",1
1469,75.0,17266-03-11,2023-12-20,178870488,sternenko - sternenko.csv,Telegram,Як чудово 😃,1
1470,90.0,17129-10-03,2023-12-12,478033443,sternenko - sternenko.csv,Telegram,"ага... мала б відповісти, але всіх забрали на фронт...
",1
1471,91.0,17129-07-25,2023-12-12,239057388,sternenko - sternenko.csv,Telegram,"Дос монобанку це вони прикольно придумали)
",1
1472,96.0,17077-12-23,2023-12-09,772469814,sternenko - sternenko.csv,Telegram,От падла Зе) ,1
1473,103.0,17062-01-18,2023-12-08,1349724471,sternenko - sternenko.csv,Telegram,"ото той Зеленський… прийшлв на все готове в багату країну без війни і на тобі, розікрав і війну почав…. ",1
1474,104.0,17062-01-08,2023-12-08,647028092,sternenko - sternenko.csv,Telegram,"Бо у нас винний тільки Зеленський до нього все було на вищому рівні,ні коррупції ні яхт,ні шикувала рада,а тільки для народу трудилися,а Зеленський за декілька років таке з радою зробив,всіх загнав в коррупцію!!!  ",1
1475,406,15141-05-31,2023-08-30,531182345,sternenko - sternenko.csv,Telegram,"Кожен день водій з пасажиром міняються місцями, и в цьому немає нічого дивного….сарказм",1
1476,107.0,17044-07-09,2023-12-07,1605061953,sternenko - sternenko.csv,Telegram,"А #ахуя нам то треба...?
Краще члиночки поставимо, бруківку замінимо, асфальт покладемо....
",1
1477,114.0,16994-01-12,2023-12-05,5555231362,sternenko - sternenko.csv,Telegram,"Напевно повинно бути пох на всі інші міста, кайфуємо від топової ППО у Києві 😍😍😍😍. ",1
